"arch","lambda","seed","threshold","Acc","Spec","Sens","BalAcc","Acc_flip","is_MC"
"SimpleRNN",0.05,98,0.4,0.495081967213115,0.0816326530612245,0.879746835443038,0.480689744252131,0.504918032786885,FALSE
"SimpleRNN",0.05,98,0.45,0.481967213114754,0.149659863945578,0.791139240506329,0.470399552225954,0.518032786885246,FALSE
"SimpleRNN",0.05,98,0.5,0.481967213114754,0.462585034013605,0.5,0.481292517006803,0.518032786885246,FALSE
"SimpleRNN",0.05,98,0.55,0.475409836065574,0.843537414965986,0.132911392405063,0.488224403685525,0.524590163934426,FALSE
"SimpleRNN",0.05,98,0.6,0.468852459016393,0.965986394557823,0.00632911392405063,0.486157754240937,0.531147540983607,FALSE
"SimpleRNN",0.05,98,0.65,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0.05,98,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.05,41,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.05,41,0.35,0.518032786885246,0.00680272108843537,0.993670886075949,0.500236803582192,0.481967213114754,FALSE
"SimpleRNN",0.05,41,0.4,0.472131147540984,0.0476190476190476,0.867088607594937,0.457353827606992,0.527868852459016,FALSE
"SimpleRNN",0.05,41,0.45,0.481967213114754,0.292517006802721,0.658227848101266,0.475372427451993,0.518032786885246,FALSE
"SimpleRNN",0.05,41,0.5,0.462295081967213,0.551020408163265,0.379746835443038,0.465383621803152,0.537704918032787,FALSE
"SimpleRNN",0.05,41,0.55,0.475409836065574,0.877551020408163,0.10126582278481,0.489408421596487,0.524590163934426,FALSE
"SimpleRNN",0.05,41,0.6,0.488524590163934,0.979591836734694,0.0316455696202532,0.505618703177473,0.511475409836066,FALSE
"SimpleRNN",0.05,41,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0.05,41,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.05,64,0.3,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.05,64,0.35,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.05,64,0.4,0.488524590163934,0.0816326530612245,0.867088607594937,0.474360630328081,0.511475409836066,FALSE
"SimpleRNN",0.05,64,0.45,0.462295081967213,0.217687074829932,0.689873417721519,0.453780246275725,0.537704918032787,FALSE
"SimpleRNN",0.05,64,0.5,0.4,0.414965986394558,0.386075949367089,0.400520967880823,0.6,FALSE
"SimpleRNN",0.05,64,0.55,0.426229508196721,0.755102040816326,0.120253164556962,0.437677602686644,0.573770491803279,FALSE
"SimpleRNN",0.05,64,0.6,0.445901639344262,0.836734693877551,0.0822784810126582,0.459506587445105,0.554098360655738,FALSE
"SimpleRNN",0.05,64,0.65,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0.05,64,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
