"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0,98,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0,41,0.3,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0,41,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.514754098360656,0.497545853784552,0.675438596491228,0.974683544303797,0.0204081632653061,0.485245901639344,FALSE
0,41,0.4,0.506578947368421,0.497553583026629,0.663677130044843,0.954838709677419,0.0402684563758389,0.488524590163934,0.473176612417119,0.645454545454545,0.89873417721519,0.0476190476190476,0.511475409836066,FALSE
0,41,0.45,0.526315789473684,0.518986793678285,0.657142857142857,0.890322580645161,0.147651006711409,0.462295081967213,0.449754585378455,0.605769230769231,0.79746835443038,0.102040816326531,0.537704918032787,FALSE
0,41,0.5,0.546052631578947,0.54743450963412,0.517482517482518,0.47741935483871,0.61744966442953,0.39672131147541,0.399724446740722,0.352112676056338,0.316455696202532,0.482993197278912,0.60327868852459,FALSE
0,41,0.55,0.5,0.508768131630223,0.116279069767442,0.0645161290322581,0.953020134228188,0.455737704918033,0.472315508481874,0.0235294117647059,0.0126582278481013,0.931972789115646,0.544262295081967,FALSE
0,41,0.6,0.490131578947368,0.5,NA,0,1,0.475409836065574,0.493197278911565,NA,0,0.986394557823129,0.524590163934426,TRUE
0,41,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0,41,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0,64,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0,64,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.508196721311475,0.491216739860501,0.669603524229075,0.962025316455696,0.0204081632653061,0.491803278688525,FALSE
0,64,0.4,0.503289473684211,0.494977267806885,0.652873563218391,0.916129032258065,0.0738255033557047,0.472131147540984,0.458537845517954,0.621176470588235,0.835443037974684,0.0816326530612245,0.527868852459016,FALSE
0,64,0.45,0.519736842105263,0.512665079021433,0.649038461538462,0.870967741935484,0.154362416107383,0.475409836065574,0.463123223973134,0.613526570048309,0.80379746835443,0.122448979591837,0.524590163934426,FALSE
0,64,0.5,0.546052631578947,0.547304611387746,0.520833333333333,0.483870967741935,0.610738255033557,0.370491803278689,0.373223973133557,0.328671328671329,0.29746835443038,0.448979591836735,0.629508196721311,FALSE
0,64,0.55,0.506578947368421,0.514700151547954,0.175824175824176,0.103225806451613,0.926174496644295,0.445901639344262,0.460927408938259,0.0765027322404372,0.0443037974683544,0.877551020408163,0.554098360655738,FALSE
0,64,0.6,0.496710526315789,0.506191816410479,0.0496894409937888,0.0258064516129032,0.986577181208054,0.475409836065574,0.492960475329372,0.0123456790123457,0.00632911392405063,0.979591836734694,0.524590163934426,FALSE
0,64,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0,64,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,23,0.3,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.05,23,0.35,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.514754098360656,0.497072246620167,0.678260869565217,0.987341772151899,0.00680272108843537,0.485245901639344,FALSE
0.05,23,0.4,0.5,0.491101970123403,0.657657657657658,0.941935483870968,0.0402684563758389,0.488524590163934,0.472466201670542,0.650224215246637,0.917721518987342,0.0272108843537415,0.511475409836066,FALSE
