"ticker","lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
"TAVHL.IS",0.05,23,0.7,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.05,27,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,27,0.35,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,27,0.4,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,27,0.45,0.595394736842105,0.53125,0.728476821192053,0.9375,0.125,0.495081967213115,0.49656002751978,0.65158371040724,0.947368421052632,0.0457516339869281,0.504918032786885,FALSE
"TAVHL.IS",0.05,27,0.5,0.526315789473684,0.520596590909091,0.576470588235294,0.556818181818182,0.484375,0.521311475409836,0.521607327141383,0.560240963855422,0.611842105263158,0.431372549019608,0.478688524590164,FALSE
"TAVHL.IS",0.05,27,0.55,0.447368421052632,0.513139204545455,0.168316831683168,0.0965909090909091,0.9296875,0.468852459016393,0.467535259717922,0.10989010989011,0.0657894736842105,0.869281045751634,0.531147540983607,FALSE
"TAVHL.IS",0.05,27,0.6,0.430921052631579,0.506392045454545,0.0546448087431694,0.0284090909090909,0.984375,0.504918032786885,0.503310973512212,0.0258064516129032,0.0131578947368421,0.993464052287582,0.495081967213115,FALSE
"TAVHL.IS",0.05,27,0.65,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.05,27,0.7,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.05,98,0.3,0.572368421052632,0.494318181818182,0.728033472803347,0.988636363636364,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,98,0.35,0.582236842105263,0.509232954545455,0.729211087420043,0.971590909090909,0.046875,0.498360655737705,0.499957000343997,0.662251655629139,0.986842105263158,0.0130718954248366,0.501639344262295,FALSE
"TAVHL.IS",0.05,98,0.4,0.585526315789474,0.51953125,0.723684210526316,0.9375,0.1015625,0.511475409836066,0.512921396628827,0.660592255125285,0.953947368421053,0.0718954248366013,0.488524590163934,FALSE
"TAVHL.IS",0.05,98,0.45,0.552631578947368,0.507102272727273,0.673076923076923,0.795454545454545,0.21875,0.514754098360656,0.515673374613003,0.620512820512821,0.796052631578947,0.235294117647059,0.485245901639344,FALSE
