"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0.05,27,0.65,0.490131578947368,0.5,NA,0,1,0.475409836065574,0.493197278911565,NA,0,0.986394557823129,0.524590163934426,TRUE
0.05,27,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,98,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.511475409836066,0.494144493240334,0.673960612691466,0.974683544303797,0.0136054421768707,0.488524590163934,FALSE
0.05,98,0.35,0.529605263157895,0.521822905390777,0.665105386416862,0.916129032258065,0.12751677852349,0.472131147540984,0.457590631189185,0.628175519630485,0.860759493670886,0.054421768707483,0.527868852459016,FALSE
0.05,98,0.4,0.529605263157895,0.521822905390777,0.665105386416862,0.916129032258065,0.12751677852349,0.465573770491803,0.451261517265134,0.621809744779582,0.848101265822785,0.054421768707483,0.534426229508197,FALSE
0.05,98,0.45,0.529605263157895,0.522082701883525,0.66193853427896,0.903225806451613,0.140939597315436,0.472131147540984,0.458774649100146,0.619385342789598,0.829113924050633,0.0884353741496599,0.527868852459016,FALSE
0.05,98,0.5,0.552631578947368,0.550119073392509,0.606936416184971,0.67741935483871,0.422818791946309,0.432786885245902,0.426483251528459,0.523415977961432,0.60126582278481,0.251700680272109,0.567213114754098,FALSE
0.05,98,0.55,0.5,0.504611387746265,0.355932203389831,0.270967741935484,0.738255033557047,0.419672131147541,0.426375613536554,0.300395256916996,0.240506329113924,0.612244897959184,0.580327868852459,FALSE
0.05,98,0.6,0.503289473684211,0.511604243342715,0.156424581005587,0.0903225806451613,0.932885906040268,0.445901639344262,0.460453801773874,0.0962566844919786,0.0569620253164557,0.863945578231292,0.554098360655738,FALSE
0.05,98,0.65,0.496710526315789,0.506451612903226,0.0254777070063694,0.0129032258064516,1,0.475409836065574,0.492250064582795,0.0476190476190476,0.0253164556962025,0.959183673469388,0.524590163934426,FALSE
0.05,98,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.499763196417808,0.0125,0.00632911392405063,0.993197278911565,0.518032786885246,FALSE
0.05,41,0.3,0.519736842105263,0.511885689543191,0.658878504672897,0.909677419354839,0.114093959731544,0.534426229508197,0.520085249289589,0.671296296296296,0.917721518987342,0.122448979591837,0.465573770491803,FALSE
0.05,41,0.35,0.542763157894737,0.537713790863823,0.638961038961039,0.793548387096774,0.281879194630872,0.531147540983607,0.520946353224834,0.639798488664987,0.80379746835443,0.238095238095238,0.468852459016393,FALSE
0.05,41,0.4,0.536184210526316,0.532431262177961,0.613698630136986,0.72258064516129,0.342281879194631,0.518032786885246,0.512076982691811,0.592797783933518,0.677215189873418,0.346938775510204,0.481967213114754,FALSE
0.05,41,0.45,0.516447368421053,0.517622862091362,0.491349480968858,0.458064516129032,0.577181208053691,0.488524590163934,0.4892792560062,0.486842105263158,0.468354430379747,0.510204081632653,0.511475409836066,FALSE
0.05,41,0.5,0.506578947368421,0.511972288374107,0.330357142857143,0.238709677419355,0.785234899328859,0.459016393442623,0.468849565142513,0.273127753303965,0.19620253164557,0.741496598639456,0.540983606557377,FALSE
0.05,41,0.55,0.496710526315789,0.505672223424984,0.0946745562130177,0.0516129032258065,0.959731543624161,0.475409836065574,0.49177645741841,0.0697674418604651,0.0379746835443038,0.945578231292517,0.524590163934426,FALSE
0.05,41,0.6,0.486842105263158,0.496644295302013,NA,0,0.993288590604027,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
