"market","variable","metric","cor_train","cor_test","cor_diff"
"BIST_GARAN","USDTRY","price_level",0.8896339832258,0.848872226118658,-0.0407617571071421
"BIST_GARAN","USDTRY","log_return",-0.158315171047402,-0.151978774557364,0.00633639649003762
"BIST_GARAN","Oil","price_level",0.434261320292884,-0.516881191172469,-0.951142511465353
"BIST_GARAN","Oil","log_return",0.0564995139118072,-0.0824577760640089,-0.138957289975816
"BIST_GARAN","TCMB_Rate","price_level",0.193792700614422,0.0732196268261613,-0.120573073788261
"BIST_GARAN","TCMB_Rate","log_return",-0.00624091981043672,0.000674334534009518,0.00691525434444623
