"ticker","lambda","seed","val_min","val_max","val_mean","val_sd","test_min","test_max","test_mean","test_sd","test_range"
"SASA.IS",0,27,0.411190629005432,0.599937617778778,0.509006239448734,0.031479656839702,0.354843020439148,0.612841606140137,0.49857398155161,0.0438103843474969,0.257998585700989
"SASA.IS",0,98,0.40341791510582,0.57708078622818,0.508368893905922,0.0298238396898534,0.358736872673035,0.559883296489716,0.500387871606583,0.0378168490857451,0.201146423816681
"SASA.IS",0,41,0.370548933744431,0.611759662628174,0.514483931891445,0.0350102160811092,0.296179592609406,0.58263099193573,0.502836196109502,0.057826915194972,0.286451399326324
"SASA.IS",0,64,0.36613866686821,0.594891846179962,0.510601231345424,0.0367276421189413,0.288968980312347,0.635042309761047,0.502045600502579,0.0543015685328826,0.3460733294487
"SASA.IS",0.05,23,0.444176107645035,0.558943331241608,0.501485995672367,0.0191176743708629,0.424451231956482,0.556570649147034,0.499139443491444,0.0211524826021367,0.132119417190552
"SASA.IS",0.05,27,0.412278205156326,0.599145770072937,0.509156970865397,0.0307096870813111,0.35646390914917,0.612752556800842,0.499119328228312,0.0428216028196603,0.256288647651672
"SASA.IS",0.05,98,0.415858656167984,0.57733553647995,0.505491471952862,0.0265109455750048,0.377722889184952,0.559777736663818,0.498779504287122,0.0322782321684686,0.182054847478867
"SASA.IS",0.05,41,0.374310910701752,0.594068467617035,0.512687446292402,0.0320631053435574,0.306743621826172,0.569543123245239,0.501821366925834,0.0528518701680237,0.262799501419067
"SASA.IS",0.05,64,0.376115322113037,0.586621344089508,0.508763074674189,0.0332864687700101,0.307508230209351,0.602594256401062,0.500040448875941,0.0499213828687887,0.295086026191711
"SASA.IS",0.1,23,0.445268452167511,0.56067681312561,0.502940486376534,0.0191477404030624,0.427385985851288,0.558268547058105,0.500574706680446,0.0210081068107479,0.130882561206818
"SASA.IS",0.1,27,0.394016265869141,0.583397626876831,0.508103063110551,0.0292214329709756,0.329511255025864,0.613911628723145,0.497962346382013,0.0451415722386488,0.284400373697281
"SASA.IS",0.1,98,0.417320489883423,0.578014314174652,0.504309733809044,0.0259534720566175,0.380485266447067,0.560251414775848,0.497886114549958,0.0311755251892098,0.179766148328781
"SASA.IS",0.1,41,0.377447992563248,0.593867719173431,0.512374505751863,0.0314020231373601,0.31147438287735,0.569183349609375,0.501923520155627,0.051430907414841,0.257708966732025
"SASA.IS",0.1,64,0.378228634595871,0.587146401405334,0.507020098894132,0.033805040944132,0.308669835329056,0.61141562461853,0.49879204534521,0.049639948192552,0.302745789289474
"TAVHL.IS",0,23,0.431767642498016,0.594693958759308,0.502967858294907,0.0321652933037882,0.426480710506439,0.563785314559937,0.501062532819685,0.0290578078736327,0.137304604053497
"TAVHL.IS",0,27,0.201796546578407,0.80660492181778,0.498476869965854,0.0796193189285828,0.30144852399826,0.79653000831604,0.510133660328193,0.0894392751343707,0.49508148431778
"TAVHL.IS",0,98,0.224381044507027,0.799097061157227,0.500260970016059,0.0754952136045244,0.319226056337357,0.73087739944458,0.507412330244408,0.078838755609696,0.411651343107224
"TAVHL.IS",0,41,0.419452965259552,0.655649065971375,0.50004652397413,0.0428304581714807,0.393548995256424,0.624934434890747,0.499735354595497,0.0427394966466843,0.231385439634323
"TAVHL.IS",0,64,0.34831029176712,0.72065532207489,0.499310875311494,0.0626658738772772,0.373090386390686,0.67226779460907,0.507284862877893,0.0635598352307781,0.299177408218384
"TAVHL.IS",0.05,23,0.431146562099457,0.592210054397583,0.50121729703326,0.0316922332041987,0.425646513700485,0.561734199523926,0.499250166631136,0.0286871628780914,0.136087685823441
"TAVHL.IS",0.05,27,0.417543828487396,0.63531893491745,0.499022725773485,0.0401778800876883,0.407128423452377,0.613008618354797,0.501429766709687,0.0367348628435194,0.20588019490242
"TAVHL.IS",0.05,98,0.231045186519623,0.795525014400482,0.498861182873186,0.0739861307793777,0.323410540819168,0.727113485336304,0.505928894828578,0.0775499528099241,0.403702944517136
"TAVHL.IS",0.05,41,0.417325794696808,0.650852382183075,0.497524929576014,0.0422036972239296,0.391131609678268,0.620672941207886,0.497172504077192,0.0423146310302414,0.229541331529617
"TAVHL.IS",0.05,64,0.320286810398102,0.730834364891052,0.49914256993093,0.0633815414577579,0.371101051568985,0.680320799350739,0.50688742448072,0.0643574076093232,0.309219747781754
"TAVHL.IS",0.1,23,0.432990878820419,0.591878056526184,0.50137723482361,0.0311436456593092,0.427273631095886,0.561746954917908,0.499344233802108,0.0282222690260604,0.134473323822021
"TAVHL.IS",0.1,27,0.422979414463043,0.634252190589905,0.500840708809464,0.0391208142441806,0.411687791347504,0.611988723278046,0.503223638065526,0.035951259010941,0.200300931930542
"TAVHL.IS",0.1,98,0.34834086894989,0.70988667011261,0.500873014821034,0.0595503338787727,0.366348832845688,0.660405039787292,0.504628641585835,0.0542782791524357,0.294056206941605
"TAVHL.IS",0.1,41,0.415817648172379,0.646424651145935,0.49549257716066,0.0415614571557716,0.389337092638016,0.616817831993103,0.495109698322953,0.0418456581916619,0.227480739355087
"TAVHL.IS",0.1,64,0.319173008203506,0.725650787353516,0.499065011641697,0.0618748956337915,0.373494863510132,0.676273465156555,0.506793418086943,0.0629290884767444,0.302778601646423
"HEKTS.IS",0,23,0.368920058012009,0.579576194286346,0.487412692684876,0.0466074546190985,0.326442271471024,0.609712660312653,0.492521877464701,0.0476887730881458,0.283270388841629
"HEKTS.IS",0,27,0.361958593130112,0.576488852500916,0.489950789432777,0.0452930832380778,0.322102934122086,0.581408739089966,0.491534444250044,0.0477579535640773,0.25930580496788
"HEKTS.IS",0,98,0.400249898433685,0.587250351905823,0.49430124638112,0.0309910095506681,0.381059348583221,0.578242540359497,0.494404851804014,0.0316482941821297,0.197183191776276
"HEKTS.IS",0,41,0.357114166021347,0.571352303028107,0.492294790811445,0.0463511709319438,0.308623284101486,0.578234434127808,0.49588847687987,0.0446982046296804,0.269611150026321
"HEKTS.IS",0,64,0.388152122497559,0.603209257125854,0.489505520482597,0.0480103503402031,0.318442434072495,0.611824929714203,0.49382826128944,0.0514117902975084,0.293382495641708
"HEKTS.IS",0.05,23,0.378401875495911,0.573445737361908,0.489561933435892,0.0437281513896732,0.340567350387573,0.588732659816742,0.493225495443969,0.0439069296171131,0.248165309429169
"HEKTS.IS",0.05,27,0.361985355615616,0.57400107383728,0.489284699684695,0.0442307429125207,0.322555273771286,0.579343378543854,0.491068431881608,0.0465947411774909,0.256788104772568
"HEKTS.IS",0.05,98,0.403801888227463,0.587068915367126,0.49535334208294,0.0303779570298321,0.384748667478561,0.578149974346161,0.495434054585754,0.0310821593841265,0.193401306867599
"HEKTS.IS",0.05,41,0.391153007745743,0.584696710109711,0.498249206005743,0.0397690096934351,0.350669711828232,0.614453136920929,0.500328796417987,0.038189661697167,0.263783425092697
"HEKTS.IS",0.05,64,0.408467710018158,0.58800482749939,0.493149705035122,0.041360869036367,0.346333205699921,0.603674352169037,0.49694256137629,0.0438082344400548,0.257341146469116
"HEKTS.IS",0.1,23,0.371065706014633,0.574388206005096,0.486053899910889,0.0446198389749873,0.329226642847061,0.604224741458893,0.491086474403006,0.0458747637802795,0.274998098611832
"HEKTS.IS",0.1,27,0.362099915742874,0.571528553962708,0.488646668823142,0.0431862780917511,0.323181003332138,0.577280461788177,0.490632488981622,0.0454351810611045,0.254099458456039
"HEKTS.IS",0.1,98,0.407914459705353,0.586297988891602,0.496562472593627,0.029617651713238,0.389203786849976,0.5777867436409,0.496691878115545,0.0303245288578759,0.188582956790924
"HEKTS.IS",0.1,41,0.39068415760994,0.582064688205719,0.496858730225971,0.0391576554186857,0.350369393825531,0.611335515975952,0.498966101740227,0.0376188932742527,0.260966122150421
"HEKTS.IS",0.1,64,0.412403553724289,0.585704803466797,0.493418417380829,0.0402282861548275,0.348692089319229,0.601563990116119,0.497042060386939,0.0427994124752751,0.25287190079689
"FROTO.IS",0,23,0.384662300348282,0.581048309803009,0.501420239249214,0.0384129629728828,0.384564489126205,0.671763360500336,0.506068549879262,0.0438191376328076,0.28719887137413
"FROTO.IS",0,27,0.359381198883057,0.646630823612213,0.501462226519819,0.0641986304351115,0.356980204582214,0.72984790802002,0.505680788931299,0.0734449471730221,0.372867703437805
"FROTO.IS",0,98,0.381833761930466,0.606163084506989,0.501898909787663,0.0475699595542763,0.393087357282639,0.686059713363647,0.507630356511132,0.0542041292942045,0.292972356081009
"FROTO.IS",0,41,0.288402140140533,0.594652712345123,0.495501187199452,0.0563080180937092,0.305399537086487,0.675714671611786,0.497912352984069,0.0611263457932485,0.370315134525299
"FROTO.IS",0,64,0.361229419708252,0.599649608135223,0.504930582984549,0.0461922096350875,0.3629330098629,0.661760330200195,0.507277033856658,0.0520967760401065,0.298827320337296
"FROTO.IS",0.05,23,0.384458005428314,0.578345417976379,0.49979121528688,0.0379394508013912,0.384330004453659,0.667519390583038,0.504425072474558,0.0432005270303121,0.283189386129379
"FROTO.IS",0.05,27,0.36360576748848,0.635188281536102,0.500652857100377,0.0607574703588752,0.35731166601181,0.708966910839081,0.504611151921945,0.0688172649837228,0.351655244827271
"FROTO.IS",0.05,98,0.382876753807068,0.603539288043976,0.499794882829072,0.0468294328479784,0.39379608631134,0.685510873794556,0.505362301771758,0.0536609989273384,0.291714787483215
"FROTO.IS",0.05,41,0.292452424764633,0.594701051712036,0.496618712827808,0.0553592029482049,0.309943914413452,0.674887597560883,0.498972451393722,0.0601238659017776,0.36494368314743
"FROTO.IS",0.05,64,0.368390142917633,0.636127889156342,0.508152627554096,0.0593039211622998,0.362061470746994,0.729044675827026,0.511299477932883,0.0685308955922191,0.366983205080032
"FROTO.IS",0.1,23,0.385045796632767,0.578843474388123,0.499725905989037,0.0375985542226098,0.385115951299667,0.66498988866806,0.504350244608082,0.0426950934170999,0.279873937368393
"FROTO.IS",0.1,27,0.358670294284821,0.641445875167847,0.500856156036502,0.0619701574960765,0.356679439544678,0.725253283977509,0.505024828676318,0.0710865088705337,0.368573844432831
"FROTO.IS",0.1,98,0.377795279026031,0.618726670742035,0.501036389929349,0.0524067828104132,0.372588723897934,0.727847278118134,0.506652380697063,0.0632035345903408,0.3552585542202
"FROTO.IS",0.1,41,0.296545267105103,0.594260632991791,0.497247134955203,0.0543052728454924,0.314574718475342,0.672670602798462,0.499533134992005,0.0590132880089182,0.35809588432312
"FROTO.IS",0.1,64,0.372442245483398,0.633332669734955,0.507902347846109,0.0576085358196625,0.364468157291412,0.725200414657593,0.510854546261615,0.0669459167523454,0.36073225736618
"DOAS.IS",0,23,0.306104868650436,0.652944505214691,0.49687367687492,0.0552738751411344,0.326243579387665,0.800329148769379,0.497242590443033,0.0635777599923307,0.474085569381714
"DOAS.IS",0,27,0.413175910711288,0.593064665794373,0.497168563698467,0.0366261982735712,0.346895754337311,0.647096514701843,0.496224951060092,0.0404771264539865,0.300200760364532
"DOAS.IS",0,98,0.420266628265381,0.580548822879791,0.496319291230879,0.0260574902586966,0.429174721240997,0.625032484531403,0.498470320760227,0.0293342510088841,0.195857763290405
"DOAS.IS",0,41,0.264957278966904,0.738881289958954,0.495724477952248,0.0612704122689897,0.311594128608704,0.896798610687256,0.500736175501933,0.0759955108565729,0.585204482078552
"DOAS.IS",0,64,0.297666609287262,0.660861432552338,0.494833697613917,0.0553989002206957,0.32339146733284,0.857319056987762,0.498010859137676,0.0694790490382451,0.533927589654922
"DOAS.IS",0.05,23,0.309544056653976,0.655384659767151,0.498199798951024,0.0557600915595791,0.325144529342651,0.821787476539612,0.499316466147782,0.0658454452292062,0.49664294719696
"DOAS.IS",0.05,27,0.41668313741684,0.59191483259201,0.499011572156298,0.0358966937818903,0.35106685757637,0.645178914070129,0.498151387640687,0.0397213051562379,0.294112056493759
"DOAS.IS",0.05,98,0.423694640398026,0.585000157356262,0.499016100736825,0.0256362058067209,0.434589743614197,0.628102958202362,0.501127374563061,0.0289099011568702,0.193513214588165
"DOAS.IS",0.05,41,0.267883509397507,0.746015906333923,0.496151824922938,0.0604110976689088,0.317609220743179,0.901268899440765,0.502037407531113,0.0755116671399633,0.583659678697586
"DOAS.IS",0.05,64,0.401288717985153,0.661728620529175,0.50415831568994,0.0383386028379715,0.376164495944977,0.674742639064789,0.500914698643763,0.0398021371044627,0.298578143119812
"DOAS.IS",0.1,23,0.374719470739365,0.60352236032486,0.499747286501684,0.032370194401167,0.385291934013367,0.646693587303162,0.499065609545004,0.0355733984262464,0.261401653289795
"DOAS.IS",0.1,27,0.417446255683899,0.589168071746826,0.498885785964759,0.0350130783230101,0.352578043937683,0.641375064849854,0.498143979076479,0.0388599459613697,0.28879702091217
"DOAS.IS",0.1,98,0.424875974655151,0.583933591842651,0.499572391866853,0.0250348273922642,0.437964349985123,0.627786874771118,0.50175859732706,0.028321870758672,0.189822524785995
"DOAS.IS",0.1,41,0.332160770893097,0.586011707782745,0.50036970104434,0.043193677620754,0.355355560779572,0.646093249320984,0.498834899019022,0.0439999162867271,0.290737688541412
"DOAS.IS",0.1,64,0.401672780513763,0.656451463699341,0.50218480001939,0.0376445484854315,0.375205039978027,0.670128226280212,0.499058816276613,0.039096796262647,0.294923186302185
"KRDMD.IS",0,23,0.436762243509293,0.543596804141998,0.4999654508735,0.0200835224982424,0.425910145044327,0.54350358247757,0.498228960643049,0.0183778245054685,0.117593437433243
"KRDMD.IS",0,27,0.43339741230011,0.568677842617035,0.503394161400042,0.0272037493789098,0.42689236998558,0.577484905719757,0.499867339994087,0.0254327281266063,0.150592535734177
"KRDMD.IS",0,98,0.44247630238533,0.592494487762451,0.50429929273301,0.0298865961571908,0.418365597724915,0.606472134590149,0.501595582434389,0.0275307025945265,0.188106536865234
"KRDMD.IS",0,41,0.408603966236115,0.569009065628052,0.504765049407357,0.0291914015909853,0.393359780311584,0.58196222782135,0.503559538477757,0.0307227962911805,0.188602447509766
"KRDMD.IS",0,64,0.44593819975853,0.566747069358826,0.502659994128503,0.0294919655686908,0.411665350198746,0.573890566825867,0.499553520953069,0.0297731216481244,0.162225216627121
"KRDMD.IS",0.05,23,0.44210359454155,0.546642541885376,0.503819559357668,0.0196429027990129,0.431376695632935,0.545933723449707,0.502044619204568,0.0179856739371379,0.114557027816772
"KRDMD.IS",0.05,27,0.433263629674911,0.564826190471649,0.502164616690654,0.0265528570896079,0.426164567470551,0.572722792625427,0.498686408703444,0.0247329119956084,0.146558225154877
"KRDMD.IS",0.05,98,0.444128155708313,0.589680790901184,0.504396639764309,0.0286997904091211,0.422230750322342,0.603199064731598,0.50172488474455,0.0263639447331157,0.180968314409256
"KRDMD.IS",0.05,41,0.4031583070755,0.562861680984497,0.499472795740554,0.0290821173777534,0.387888699769974,0.575535655021667,0.498303350659667,0.0305855779020995,0.187646955251694
"KRDMD.IS",0.05,64,0.441172510385513,0.554556429386139,0.504536531669529,0.0252155191243307,0.427017718553543,0.554552018642426,0.501927051583274,0.0260533453937431,0.127534300088882
"KRDMD.IS",0.1,23,0.432797223329544,0.598177671432495,0.502650559438687,0.0307284884221771,0.422163814306259,0.601756751537323,0.498946205221239,0.0277794548642885,0.179592937231064
"KRDMD.IS",0.1,27,0.433159619569778,0.564232707023621,0.500989344069048,0.0259234984645721,0.425453931093216,0.567973852157593,0.497566122500623,0.0240527033328935,0.142519921064377
"KRDMD.IS",0.1,98,0.44427752494812,0.586366891860962,0.503383499325106,0.0274983452180176,0.425188094377518,0.597516059875488,0.500756624292155,0.0251021077452047,0.172327965497971
"KRDMD.IS",0.1,41,0.399349272251129,0.559435665607452,0.495830359133451,0.0289888438661169,0.384051918983459,0.571961402893066,0.494690053971087,0.0304699847018234,0.187909483909607
"KRDMD.IS",0.1,64,0.444891303777695,0.554825723171234,0.50525259285381,0.0245620012932848,0.431009888648987,0.553191304206848,0.502681175314012,0.0253113840414844,0.122181415557861
"ISCTR.IS",0,23,0.390674859285355,0.668380379676819,0.503946667341025,0.0513893633587462,0.380942910909653,0.676420152187347,0.501168993750557,0.0514345049790955,0.295477241277695
"ISCTR.IS",0,27,0.355547398328781,0.652218818664551,0.501612496317217,0.0533562020375813,0.338260591030121,0.62662136554718,0.496518983313295,0.0536554053482293,0.288360774517059
"ISCTR.IS",0,98,0.365275532007217,0.668928861618042,0.50568021990751,0.051289361342848,0.354644387960434,0.661302447319031,0.503304325850284,0.0501057766342057,0.306658059358597
"ISCTR.IS",0,41,0.3551424741745,0.650846302509308,0.503126740553661,0.0549155559486226,0.334780156612396,0.61371237039566,0.497339789300668,0.0553762866553925,0.278932213783264
"ISCTR.IS",0,64,0.395944118499756,0.682863175868988,0.503853839086859,0.0531300243831143,0.38251256942749,0.705702245235443,0.500986122694172,0.0535095675063057,0.323189675807953
"ISCTR.IS",0.05,23,0.390981554985046,0.660982668399811,0.502451628740681,0.050032309431967,0.381511807441711,0.668647825717926,0.499674519261376,0.0500335983239077,0.287136018276215
"ISCTR.IS",0.05,27,0.356331080198288,0.649093866348267,0.504361166177612,0.0533835626879747,0.338721930980682,0.624395370483398,0.498791980254846,0.0537286600148751,0.285673439502716
"ISCTR.IS",0.05,98,0.377053916454315,0.645022511482239,0.503182108464994,0.046964882776982,0.368782550096512,0.635494232177734,0.502045660624739,0.0461925528935095,0.266711682081223
"ISCTR.IS",0.05,41,0.355542361736298,0.646157801151276,0.501256430129472,0.0534823291047563,0.335661619901657,0.608408570289612,0.495486142987111,0.0540502956510583,0.272746950387955
"ISCTR.IS",0.05,64,0.40476468205452,0.660827159881592,0.502537979695358,0.0462409958686711,0.395898997783661,0.682792007923126,0.500985345000126,0.0470563648642633,0.286893010139465
"ISCTR.IS",0.1,23,0.392509430646896,0.658751785755157,0.502680030406306,0.0490880798486433,0.383372455835342,0.666481852531433,0.499898446583357,0.0490280231099417,0.283109396696091
"ISCTR.IS",0.1,27,0.41593924164772,0.643149077892303,0.500989084181033,0.0450346859832688,0.407071590423584,0.623128175735474,0.498789517508178,0.0446673314441786,0.21605658531189
"ISCTR.IS",0.1,98,0.378327220678329,0.642006635665894,0.503179475469025,0.0463948482900957,0.370010167360306,0.632995963096619,0.501972511264144,0.0455572176639332,0.262985795736313
"ISCTR.IS",0.1,41,0.370103120803833,0.639939844608307,0.500628990170203,0.0506844251944631,0.35062363743782,0.608287036418915,0.495450599271743,0.0509814463295249,0.257663398981094
"ISCTR.IS",0.1,64,0.405667960643768,0.655003666877747,0.501608212331408,0.0450714563340683,0.396390587091446,0.677287518978119,0.500049232068609,0.0459268730593883,0.280896931886673
"YKBNK.IS",0,23,0.275141626596451,0.718310654163361,0.497361292278296,0.0772114494210562,0.251912802457809,0.643425464630127,0.489821803960644,0.0843848026078833,0.391512662172318
"YKBNK.IS",0,27,0.353577107191086,0.576985836029053,0.496765253085055,0.0472666596740897,0.337351411581039,0.603938579559326,0.49430513499213,0.054013186532188,0.266587167978287
"YKBNK.IS",0,98,0.304693609476089,0.634580433368683,0.495909558609128,0.0624303198846491,0.287163823843002,0.61941522359848,0.491820988205613,0.0688789811889634,0.332251399755478
"YKBNK.IS",0,41,0.315164029598236,0.621336877346039,0.497624910583622,0.0565079477301519,0.300794273614883,0.612271666526794,0.492435097108122,0.0645737593078922,0.311477392911911
"YKBNK.IS",0,64,0.303417146205902,0.667168200016022,0.499278424503772,0.0704474982897538,0.282500356435776,0.647122979164124,0.493404056205124,0.0813856738403032,0.364622622728348
"YKBNK.IS",0.05,23,0.290492296218872,0.632795393466949,0.496381636218805,0.0674270235106404,0.267004251480103,0.626058161258698,0.490417245567822,0.0765438017551263,0.359053909778595
"YKBNK.IS",0.05,27,0.261472672224045,0.773336172103882,0.500632489982404,0.0806457216183627,0.239444151520729,0.641914188861847,0.494333241366949,0.0847207618811348,0.402470037341118
"YKBNK.IS",0.05,98,0.307628005743027,0.635901510715485,0.49705550290252,0.0618943730255505,0.290065407752991,0.620704472064972,0.492979467305981,0.068204142732096,0.330639064311981
"YKBNK.IS",0.05,41,0.319776684045792,0.622199714183807,0.498071098209996,0.0554293094453596,0.305493980646133,0.608166098594666,0.49290581609382,0.0634841141374154,0.302672117948532
"YKBNK.IS",0.05,64,0.306993365287781,0.661082148551941,0.499849561503843,0.0684016709834515,0.286139070987701,0.641634821891785,0.494116259500629,0.0791323548442566,0.355495750904083
"YKBNK.IS",0.1,23,0.295017540454865,0.634300172328949,0.497190195576925,0.0661295788764336,0.271529078483582,0.624085009098053,0.491260135173798,0.0750799256794922,0.352555930614471
"YKBNK.IS",0.1,27,0.290100336074829,0.641945719718933,0.497218359359785,0.0682500443525748,0.268248945474625,0.626950323581696,0.49258149461668,0.0766493641057996,0.358701378107071
"YKBNK.IS",0.1,98,0.309198379516602,0.636242687702179,0.497280836889618,0.0613781649265892,0.291595816612244,0.620993733406067,0.493275185393505,0.0675656394149919,0.329397916793823
"YKBNK.IS",0.1,41,0.307681024074554,0.66071480512619,0.499899562840399,0.0632001642107936,0.291381746530533,0.638663351535797,0.493533269890019,0.0723158833234713,0.347281605005264
"YKBNK.IS",0.1,64,0.31018003821373,0.653355360031128,0.49955158670874,0.0662677671651771,0.289446711540222,0.634575009346008,0.49398382501524,0.0767712024796053,0.345128297805786
