"ticker","seed","acc","acc_flip","naive_acc","flip_beats","is_MC","n_train","n_test","up_pct_test","error"
"THYAO.IS",23,0.485245901639344,0.514754098360656,0.518032786885246,FALSE,FALSE,1421,305,0.518032786885246,NA
"THYAO.IS",42,0.498360655737705,0.501639344262295,0.518032786885246,FALSE,FALSE,1421,305,0.518032786885246,NA
"THYAO.IS",98,0.491803278688525,0.508196721311475,0.518032786885246,FALSE,FALSE,1421,305,0.518032786885246,NA
"GARAN.IS",23,0.544262295081967,0.455737704918033,0.504918032786885,FALSE,FALSE,1421,305,0.504918032786885,NA
"GARAN.IS",42,0.544262295081967,0.455737704918033,0.504918032786885,FALSE,FALSE,1421,305,0.504918032786885,NA
"GARAN.IS",98,0.550819672131148,0.449180327868852,0.504918032786885,FALSE,FALSE,1421,305,0.504918032786885,NA
"AKBNK.IS",23,0.554098360655738,0.445901639344262,0.524590163934426,FALSE,FALSE,1421,305,0.524590163934426,NA
"AKBNK.IS",42,0.439344262295082,0.560655737704918,0.524590163934426,TRUE,FALSE,1421,305,0.524590163934426,NA
"AKBNK.IS",98,0.455737704918033,0.544262295081967,0.524590163934426,TRUE,FALSE,1421,305,0.524590163934426,NA
