"ticker","lambda","seed","best_thr","val_BalAcc","val_Acc","naive_acc","test_Acc_05","test_Spec_05","test_Sens_05","test_BalAcc_05","test_F1_05","test_Acc_flip_05","test_flip_beats_naive_05","test_is_MC_05","test_Acc_opt","test_Spec_opt","test_Sens_opt","test_BalAcc_opt","test_F1_opt","test_is_MC_opt"
"PGSUS.IS",0,41,0.4,0.516319444444444,0.539473684210526,0.488524590163934,0.442622950819672,0.512820512820513,0.369127516778524,0.440974014799518,0.392857142857143,0.557377049180328,TRUE,FALSE,0.452459016393443,0.0705128205128205,0.852348993288591,0.461430906900706,0.60332541567696,FALSE
"PGSUS.IS",0,64,0.4,0.521875,0.546052631578947,0.488524590163934,0.429508196721311,0.416666666666667,0.442953020134228,0.429809843400447,0.431372549019608,0.570491803278689,TRUE,FALSE,0.459016393442623,0.0576923076923077,0.879194630872483,0.468443469282395,0.613583138173302,FALSE
"PGSUS.IS",0.05,23,0.45,0.503819444444444,0.523026315789474,0.488524590163934,0.436065573770492,0.435897435897436,0.436241610738255,0.436069523317845,0.43046357615894,0.563934426229508,TRUE,FALSE,0.429508196721311,0.0961538461538462,0.778523489932886,0.437338668043366,0.571428571428572,FALSE
"PGSUS.IS",0.05,27,0.55,0.500694444444444,0.476973684210526,0.488524590163934,0.442622950819672,0.467948717948718,0.416107382550336,0.442028050249527,0.421768707482993,0.557377049180328,TRUE,FALSE,0.478688524590164,0.871794871794872,0.0671140939597315,0.469454482877302,0.111731843575419,FALSE
"PGSUS.IS",0.05,98,0.45,0.517013888888889,0.539473684210526,0.488524590163934,0.419672131147541,0.41025641025641,0.429530201342282,0.419893305799346,0.419672131147541,0.580327868852459,TRUE,FALSE,0.452459016393443,0.0576923076923077,0.865771812080537,0.461732059886422,0.607058823529412,FALSE
"PGSUS.IS",0.05,41,0.4,0.515972222222222,0.539473684210526,0.488524590163934,0.442622950819672,0.512820512820513,0.369127516778524,0.440974014799518,0.392857142857143,0.557377049180328,TRUE,FALSE,0.452459016393443,0.0769230769230769,0.845637583892617,0.461280330407847,0.601431980906921,FALSE
"PGSUS.IS",0.05,64,0.4,0.518402777777778,0.542763157894737,0.488524590163934,0.429508196721311,0.416666666666667,0.442953020134228,0.429809843400447,0.431372549019608,0.570491803278689,TRUE,FALSE,0.459016393442623,0.0576923076923077,0.879194630872483,0.468443469282395,0.613583138173302,FALSE
"PGSUS.IS",0.1,23,0.4,0.506944444444444,0.532894736842105,0.488524590163934,0.436065573770492,0.435897435897436,0.436241610738255,0.436069523317845,0.43046357615894,0.563934426229508,TRUE,FALSE,0.495081967213115,0.0256410256410256,0.986577181208054,0.50610910342454,0.65625,FALSE
"PGSUS.IS",0.1,27,0.4,0.509027777777778,0.529605263157895,0.488524590163934,0.442622950819672,0.487179487179487,0.395973154362416,0.441576320770952,0.409722222222222,0.557377049180328,TRUE,FALSE,0.442622950819672,0.108974358974359,0.791946308724832,0.450460333849596,0.58128078817734,FALSE
"PGSUS.IS",0.1,98,0.45,0.516666666666667,0.539473684210526,0.488524590163934,0.426229508196721,0.423076923076923,0.429530201342282,0.426303562209602,0.422442244224423,0.573770491803279,TRUE,FALSE,0.452459016393443,0.0576923076923077,0.865771812080537,0.461732059886422,0.607058823529412,FALSE
"PGSUS.IS",0.1,41,0.4,0.515972222222222,0.539473684210526,0.488524590163934,0.442622950819672,0.512820512820513,0.369127516778524,0.440974014799518,0.392857142857143,0.557377049180328,TRUE,FALSE,0.452459016393443,0.0769230769230769,0.845637583892617,0.461280330407847,0.601431980906921,FALSE
"PGSUS.IS",0.1,64,0.4,0.518402777777778,0.542763157894737,0.488524590163934,0.429508196721311,0.416666666666667,0.442953020134228,0.429809843400447,0.431372549019608,0.570491803278689,TRUE,FALSE,0.459016393442623,0.0576923076923077,0.879194630872483,0.468443469282395,0.613583138173302,FALSE
"SASA.IS",0,23,0.5,0.508139427940771,0.505050505050505,0.444444444444444,0.488215488215488,0.490909090909091,0.484848484848485,0.487878787878788,0.457142857142857,0.511784511784512,TRUE,FALSE,0.488215488215488,0.490909090909091,0.484848484848485,0.487878787878788,0.457142857142857,FALSE
"SASA.IS",0,27,0.55,0.504437597719121,0.552188552188552,0.444444444444444,0.461279461279461,0.4,0.537878787878788,0.468939393939394,0.470198675496689,0.538720538720539,TRUE,FALSE,0.535353535353535,0.921212121212121,0.053030303030303,0.487121212121212,0.0921052631578947,FALSE
"SASA.IS",0,98,0.5,0.511174468867838,0.494949494949495,0.444444444444444,0.488215488215488,0.351515151515152,0.659090909090909,0.50530303030303,0.533742331288344,0.511784511784512,TRUE,FALSE,0.488215488215488,0.351515151515152,0.659090909090909,0.50530303030303,0.533742331288344,FALSE
"SASA.IS",0,41,0.5,0.529062816150097,0.505050505050505,0.444444444444444,0.471380471380471,0.303030303030303,0.681818181818182,0.492424242424242,0.534124629080119,0.528619528619529,TRUE,FALSE,0.471380471380471,0.303030303030303,0.681818181818182,0.492424242424242,0.534124629080119,FALSE
"SASA.IS",0,64,0.5,0.504552561390601,0.484848484848485,0.444444444444444,0.471380471380471,0.333333333333333,0.643939393939394,0.488636363636364,0.519877675840979,0.528619528619529,TRUE,FALSE,0.471380471380471,0.333333333333333,0.643939393939394,0.488636363636364,0.519877675840979,FALSE
"SASA.IS",0.05,23,0.55,0.500804745700359,0.558922558922559,0.444444444444444,0.474747474747475,0.454545454545455,0.5,0.477272727272727,0.458333333333333,0.525252525252525,TRUE,FALSE,0.558922558922559,1,0.00757575757575758,0.503787878787879,0.0150375939849624,FALSE
"SASA.IS",0.05,27,0.55,0.504437597719121,0.552188552188552,0.444444444444444,0.454545454545455,0.381818181818182,0.545454545454545,0.463636363636364,0.470588235294118,0.545454545454545,TRUE,FALSE,0.535353535353535,0.921212121212121,0.053030303030303,0.487121212121212,0.0921052631578947,FALSE
"SASA.IS",0.05,98,0.55,0.520693460866366,0.575757575757576,0.444444444444444,0.474747474747475,0.381818181818182,0.590909090909091,0.486363636363636,0.5,0.525252525252525,TRUE,FALSE,0.552188552188552,0.993939393939394,0,0.496969696969697,NA,TRUE
"SASA.IS",0.05,41,0.5,0.529062816150097,0.505050505050505,0.444444444444444,0.464646464646465,0.290909090909091,0.681818181818182,0.486363636363636,0.530973451327434,0.535353535353535,TRUE,FALSE,0.464646464646465,0.290909090909091,0.681818181818182,0.486363636363636,0.530973451327434,FALSE
"SASA.IS",0.05,64,0.5,0.502345258898188,0.481481481481481,0.444444444444444,0.464646464646465,0.327272727272727,0.636363636363636,0.481818181818182,0.513761467889908,0.535353535353535,TRUE,FALSE,0.464646464646465,0.327272727272727,0.636363636363636,0.481818181818182,0.513761467889908,FALSE
"SASA.IS",0.1,23,0.5,0.511358410742205,0.505050505050505,0.444444444444444,0.461279461279461,0.418181818181818,0.515151515151515,0.466666666666667,0.459459459459459,0.538720538720539,TRUE,FALSE,0.461279461279461,0.418181818181818,0.515151515151515,0.466666666666667,0.459459459459459,FALSE
"SASA.IS",0.1,27,0.55,0.502023360618045,0.552188552188552,0.444444444444444,0.461279461279461,0.345454545454545,0.606060606060606,0.475757575757576,0.5,0.538720538720539,TRUE,FALSE,0.525252525252525,0.921212121212121,0.0303030303030303,0.475757575757576,0.0536912751677852,FALSE
"SASA.IS",0.1,98,0.55,0.516876666973236,0.572390572390572,0.444444444444444,0.481481481481481,0.4,0.583333333333333,0.491666666666667,0.5,0.518518518518519,TRUE,FALSE,0.552188552188552,0.993939393939394,0,0.496969696969697,NA,TRUE
"SASA.IS",0.1,41,0.5,0.525246022256967,0.501683501683502,0.444444444444444,0.461279461279461,0.284848484848485,0.681818181818182,0.483333333333333,0.529411764705882,0.538720538720539,TRUE,FALSE,0.461279461279461,0.284848484848485,0.681818181818182,0.483333333333333,0.529411764705882,FALSE
"SASA.IS",0.1,64,0.5,0.501333578589166,0.484848484848485,0.444444444444444,0.461279461279461,0.339393939393939,0.613636363636364,0.476515151515152,0.503105590062112,0.538720538720539,TRUE,FALSE,0.461279461279461,0.339393939393939,0.613636363636364,0.476515151515152,0.503105590062112,FALSE
"TAVHL.IS",0,23,0.5,0.533025568181818,0.549342105263158,0.498360655737705,0.514754098360656,0.42483660130719,0.605263157894737,0.515049879600963,0.55421686746988,0.485245901639344,FALSE,FALSE,0.514754098360656,0.42483660130719,0.605263157894737,0.515049879600963,0.55421686746988,FALSE
"TAVHL.IS",0,27,0.5,0.545809659090909,0.549342105263158,0.498360655737705,0.491803278688525,0.477124183006536,0.506578947368421,0.491851565187479,0.498381877022654,0.508196721311475,TRUE,FALSE,0.491803278688525,0.477124183006536,0.506578947368421,0.491851565187479,0.498381877022654,FALSE
"TAVHL.IS",0,98,0.5,0.551491477272727,0.555921052631579,0.498360655737705,0.472131147540984,0.470588235294118,0.473684210526316,0.472136222910217,0.472131147540984,0.527868852459016,TRUE,FALSE,0.472131147540984,0.470588235294118,0.473684210526316,0.472136222910217,0.472131147540984,FALSE
"TAVHL.IS",0,41,0.5,0.567116477272727,0.559210526315789,0.498360655737705,0.485245901639344,0.490196078431373,0.480263157894737,0.485229618163055,0.481848184818482,0.514754098360656,TRUE,FALSE,0.485245901639344,0.490196078431373,0.480263157894737,0.485229618163055,0.481848184818482,FALSE
"TAVHL.IS",0,64,0.5,0.54296875,0.546052631578947,0.498360655737705,0.521311475409836,0.509803921568627,0.532894736842105,0.521349329205366,0.525974025974026,0.478688524590164,FALSE,FALSE,0.521311475409836,0.509803921568627,0.532894736842105,0.521349329205366,0.525974025974026,FALSE
"TAVHL.IS",0.05,23,0.5,0.528409090909091,0.542763157894737,0.498360655737705,0.508196721311475,0.431372549019608,0.585526315789474,0.508449432404541,0.542682926829268,0.491803278688525,FALSE,FALSE,0.508196721311475,0.431372549019608,0.585526315789474,0.508449432404541,0.542682926829268,FALSE
"TAVHL.IS",0.05,27,0.45,0.53125,0.595394736842105,0.498360655737705,0.521311475409836,0.431372549019608,0.611842105263158,0.521607327141383,0.560240963855422,0.478688524590164,FALSE,FALSE,0.495081967213115,0.0457516339869281,0.947368421052632,0.49656002751978,0.65158371040724,FALSE
"TAVHL.IS",0.05,98,0.5,0.549005681818182,0.549342105263158,0.498360655737705,0.465573770491803,0.490196078431373,0.440789473684211,0.465492776057791,0.451178451178451,0.534426229508197,TRUE,FALSE,0.465573770491803,0.490196078431373,0.440789473684211,0.465492776057791,0.451178451178451,FALSE
"TAVHL.IS",0.05,41,0.5,0.568181818181818,0.559210526315789,0.498360655737705,0.481967213114754,0.509803921568627,0.453947368421053,0.48187564499484,0.466216216216216,0.518032786885246,TRUE,FALSE,0.481967213114754,0.509803921568627,0.453947368421053,0.48187564499484,0.466216216216216,FALSE
"TAVHL.IS",0.05,64,0.5,0.537997159090909,0.542763157894737,0.498360655737705,0.518032786885246,0.516339869281046,0.519736842105263,0.518038355693154,0.518032786885246,0.481967213114754,FALSE,FALSE,0.518032786885246,0.516339869281046,0.519736842105263,0.518038355693154,0.518032786885246,FALSE
"TAVHL.IS",0.1,23,0.5,0.533025568181818,0.549342105263158,0.498360655737705,0.514754098360656,0.42483660130719,0.605263157894737,0.515049879600963,0.55421686746988,0.485245901639344,FALSE,FALSE,0.514754098360656,0.42483660130719,0.605263157894737,0.515049879600963,0.55421686746988,FALSE
"TAVHL.IS",0.1,27,0.5,0.525213068181818,0.532894736842105,0.498360655737705,0.521311475409836,0.431372549019608,0.611842105263158,0.521607327141383,0.560240963855422,0.478688524590164,FALSE,FALSE,0.521311475409836,0.431372549019608,0.611842105263158,0.521607327141383,0.560240963855422,FALSE
"TAVHL.IS",0.1,98,0.5,0.541193181818182,0.542763157894737,0.498360655737705,0.491803278688525,0.522875816993464,0.460526315789474,0.491701066391469,0.474576271186441,0.508196721311475,TRUE,FALSE,0.491803278688525,0.522875816993464,0.460526315789474,0.491701066391469,0.474576271186441,FALSE
"TAVHL.IS",0.1,41,0.5,0.563210227272727,0.546052631578947,0.498360655737705,0.478688524590164,0.522875816993464,0.434210526315789,0.478543171654627,0.45360824742268,0.521311475409836,TRUE,FALSE,0.478688524590164,0.522875816993464,0.434210526315789,0.478543171654627,0.45360824742268,FALSE
"TAVHL.IS",0.1,64,0.5,0.5390625,0.542763157894737,0.498360655737705,0.511475409836066,0.503267973856209,0.519736842105263,0.511502407980736,0.514657980456026,0.488524590163934,FALSE,FALSE,0.511475409836066,0.503267973856209,0.519736842105263,0.511502407980736,0.514657980456026,FALSE
"HEKTS.IS",0,23,0.45,0.53731843575419,0.483552631578947,0.432786885245902,0.416393442622951,0.468208092485549,0.348484848484849,0.408346470485199,0.340740740740741,0.583606557377049,TRUE,FALSE,0.445901639344262,0.167630057803468,0.810606060606061,0.489118059204764,0.558746736292428,FALSE
"HEKTS.IS",0,27,0.55,0.539307262569832,0.605263157894737,0.432786885245902,0.413114754098361,0.46242774566474,0.348484848484849,0.405456297074794,0.339483394833948,0.586885245901639,TRUE,FALSE,0.531147540983607,0.878612716763006,0.0757575757575758,0.477185146260291,0.122699386503067,FALSE
"HEKTS.IS",0,98,0.5,0.534435754189944,0.552631578947368,0.432786885245902,0.432786885245902,0.514450867052023,0.325757575757576,0.420104221404799,0.332046332046332,0.567213114754098,TRUE,FALSE,0.432786885245902,0.514450867052023,0.325757575757576,0.420104221404799,0.332046332046332,FALSE
"HEKTS.IS",0,41,0.45,0.531731843575419,0.476973684210526,0.432786885245902,0.426229508196721,0.46242774566474,0.378787878787879,0.420607812226309,0.363636363636364,0.573770491803279,TRUE,FALSE,0.436065573770492,0.138728323699422,0.825757575757576,0.482242949728499,0.558974358974359,FALSE
"HEKTS.IS",0,64,0.45,0.532871508379888,0.486842105263158,0.432786885245902,0.416393442622951,0.416184971098266,0.416666666666667,0.416425818882466,0.381944444444444,0.583606557377049,TRUE,FALSE,0.439344262295082,0.161849710982659,0.803030303030303,0.482440007006481,0.553524804177546,FALSE
"HEKTS.IS",0.05,23,0.45,0.532938547486034,0.476973684210526,0.432786885245902,0.422950819672131,0.479768786127168,0.348484848484849,0.414126817306008,0.343283582089552,0.577049180327869,TRUE,FALSE,0.439344262295082,0.132947976878613,0.840909090909091,0.486928533893852,0.564885496183206,FALSE
"HEKTS.IS",0.05,27,0.55,0.542480446927374,0.611842105263158,0.432786885245902,0.426229508196721,0.491329479768786,0.340909090909091,0.416119285338938,0.339622641509434,0.573770491803279,TRUE,FALSE,0.524590163934426,0.878612716763006,0.0606060606060606,0.469609388684533,0.0993788819875776,FALSE
"HEKTS.IS",0.05,98,0.5,0.544849162011173,0.559210526315789,0.432786885245902,0.419672131147541,0.479768786127168,0.340909090909091,0.410338938518129,0.337078651685393,0.580327868852459,TRUE,FALSE,0.419672131147541,0.479768786127168,0.340909090909091,0.410338938518129,0.337078651685393,FALSE
"HEKTS.IS",0.05,41,0.5,0.522882681564246,0.536184210526316,0.432786885245902,0.432786885245902,0.473988439306358,0.378787878787879,0.426388159047119,0.366300366300366,0.567213114754098,TRUE,FALSE,0.432786885245902,0.473988439306358,0.378787878787879,0.426388159047119,0.366300366300366,FALSE
"HEKTS.IS",0.05,64,0.45,0.532938547486034,0.476973684210526,0.432786885245902,0.426229508196721,0.445086705202312,0.401515151515151,0.423300928358732,0.377224199288256,0.573770491803279,TRUE,FALSE,0.432786885245902,0.109826589595376,0.856060606060606,0.482943597827991,0.566416040100251,FALSE
"HEKTS.IS",0.1,23,0.45,0.531731843575419,0.476973684210526,0.432786885245902,0.409836065573771,0.479768786127168,0.318181818181818,0.398975302154493,0.318181818181818,0.590163934426229,TRUE,FALSE,0.439344262295082,0.15606936416185,0.810606060606061,0.483337712383955,0.555844155844156,FALSE
"HEKTS.IS",0.1,27,0.55,0.544067039106145,0.615131578947368,0.432786885245902,0.426229508196721,0.497109826589595,0.333333333333333,0.415221579961464,0.334600760456274,0.573770491803279,TRUE,FALSE,0.540983606557377,0.919075144508671,0.0454545454545455,0.482264844981608,0.0789473684210526,FALSE
"HEKTS.IS",0.1,98,0.5,0.541675977653631,0.552631578947368,0.432786885245902,0.419672131147541,0.468208092485549,0.356060606060606,0.412134349273078,0.346863468634686,0.580327868852459,TRUE,FALSE,0.419672131147541,0.468208092485549,0.356060606060606,0.412134349273078,0.346863468634686,FALSE
"HEKTS.IS",0.1,41,0.5,0.521675977653631,0.536184210526316,0.432786885245902,0.432786885245902,0.473988439306358,0.378787878787879,0.426388159047119,0.366300366300366,0.567213114754098,TRUE,FALSE,0.432786885245902,0.473988439306358,0.378787878787879,0.426388159047119,0.366300366300366,FALSE
"HEKTS.IS",0.1,64,0.45,0.542145251396648,0.483552631578947,0.432786885245902,0.426229508196721,0.445086705202312,0.401515151515151,0.423300928358732,0.377224199288256,0.573770491803279,TRUE,FALSE,0.432786885245902,0.109826589595376,0.856060606060606,0.482943597827991,0.566416040100251,FALSE
"FROTO.IS",0,23,0.5,0.506025133413669,0.508196721311475,0.495081967213115,0.527868852459016,0.409090909090909,0.649006622516556,0.529048765803733,0.576470588235294,0.472131147540984,FALSE,FALSE,0.527868852459016,0.409090909090909,0.649006622516556,0.529048765803733,0.576470588235294,FALSE
"FROTO.IS",0,27,0.5,0.506025133413669,0.508196721311475,0.495081967213115,0.521311475409836,0.435064935064935,0.609271523178808,0.522168229121871,0.557575757575758,0.478688524590164,FALSE,FALSE,0.521311475409836,0.435064935064935,0.609271523178808,0.522168229121871,0.557575757575758,FALSE
"FROTO.IS",0,98,0.6,0.509554140127389,0.495081967213115,0.495081967213115,0.521311475409836,0.487012987012987,0.556291390728477,0.521652188870732,0.535031847133758,0.478688524590164,FALSE,FALSE,0.508196721311475,0.967532467532468,0.0397350993377483,0.503633783435108,0.0740740740740741,FALSE
"FROTO.IS",0,41,0.5,0.521561370287485,0.524590163934426,0.495081967213115,0.518032786885246,0.38961038961039,0.649006622516556,0.519308506063473,0.571428571428571,0.481967213114754,FALSE,FALSE,0.518032786885246,0.38961038961039,0.649006622516556,0.519308506063473,0.571428571428571,FALSE
"FROTO.IS",0,64,0.55,0.510027543467034,0.498360655737705,0.495081967213115,0.508196721311475,0.350649350649351,0.66887417218543,0.509761761417391,0.573863636363636,0.491803278688525,FALSE,FALSE,0.534426229508197,0.87012987012987,0.19205298013245,0.53109142513116,0.29,FALSE
"FROTO.IS",0.05,23,0.45,0.506670683422276,0.518032786885246,0.495081967213115,0.531147540983607,0.441558441558442,0.622516556291391,0.532037498924916,0.56797583081571,0.468852459016393,FALSE,FALSE,0.491803278688525,0.11038961038961,0.880794701986755,0.495592156188183,0.631828978622328,FALSE
"FROTO.IS",0.05,27,0.6,0.508973145119642,0.495081967213115,0.495081967213115,0.524590163934426,0.428571428571429,0.622516556291391,0.52554399243141,0.564564564564565,0.475409836065574,FALSE,FALSE,0.508196721311475,0.954545454545455,0.0529801324503311,0.503762793497893,0.0963855421686747,FALSE
"FROTO.IS",0.05,98,0.5,0.514524875193665,0.514754098360656,0.495081967213115,0.524590163934426,0.506493506493506,0.543046357615894,0.5247699320547,0.530744336569579,0.475409836065574,FALSE,FALSE,0.524590163934426,0.506493506493506,0.543046357615894,0.5247699320547,0.530744336569579,FALSE
"FROTO.IS",0.05,41,0.45,0.520571526940954,0.531147540983607,0.495081967213115,0.524590163934426,0.383116883116883,0.66887417218543,0.525995527651157,0.582132564841499,0.475409836065574,FALSE,FALSE,0.485245901639344,0.149350649350649,0.827814569536424,0.488582609443537,0.614250614250614,FALSE
"FROTO.IS",0.05,64,0.5,0.513448958512653,0.518032786885246,0.495081967213115,0.501639344262295,0.376623376623377,0.629139072847682,0.502881224735529,0.555555555555556,0.498360655737705,TRUE,FALSE,0.501639344262295,0.376623376623377,0.629139072847682,0.502881224735529,0.555555555555556,FALSE
"FROTO.IS",0.1,23,0.45,0.506670683422276,0.518032786885246,0.495081967213115,0.524590163934426,0.428571428571429,0.622516556291391,0.52554399243141,0.564564564564565,0.475409836065574,FALSE,FALSE,0.491803278688525,0.11038961038961,0.880794701986755,0.495592156188183,0.631828978622328,FALSE
"FROTO.IS",0.1,27,0.4,0.505702358409365,0.518032786885246,0.495081967213115,0.521311475409836,0.435064935064935,0.609271523178808,0.522168229121871,0.557575757575758,0.478688524590164,FALSE,FALSE,0.504918032786885,0.11038961038961,0.907284768211921,0.508837189300765,0.644705882352941,FALSE
"FROTO.IS",0.1,98,0.45,0.516332415217766,0.524590163934426,0.495081967213115,0.524590163934426,0.493506493506494,0.556291390728477,0.524898942117485,0.536741214057508,0.475409836065574,FALSE,FALSE,0.527868852459016,0.220779220779221,0.841059602649007,0.530919411714114,0.638190954773869,FALSE
"FROTO.IS",0.1,41,0.45,0.520571526940954,0.531147540983607,0.495081967213115,0.521311475409836,0.376623376623377,0.66887417218543,0.522748774404403,0.580459770114943,0.478688524590164,FALSE,FALSE,0.485245901639344,0.149350649350649,0.827814569536424,0.488582609443537,0.614250614250614,FALSE
"FROTO.IS",0.1,64,0.5,0.510457910139439,0.514754098360656,0.495081967213115,0.504918032786885,0.383116883116883,0.629139072847682,0.506127977982283,0.557184750733138,0.495081967213115,FALSE,FALSE,0.504918032786885,0.383116883116883,0.629139072847682,0.506127977982283,0.557184750733138,FALSE
"DOAS.IS",0,23,0.4,0.514770984001753,0.463815789473684,0.485245901639344,0.531147540983607,0.554140127388535,0.506756756756757,0.530448442072646,0.511945392491468,0.468852459016393,FALSE,FALSE,0.481967213114754,0.0318471337579618,0.959459459459459,0.495653296608711,0.642533936651584,FALSE
"DOAS.IS",0,27,0.5,0.534472934472934,0.526315789473684,0.485245901639344,0.508196721311475,0.547770700636943,0.466216216216216,0.506993458426579,0.479166666666667,0.491803278688525,TRUE,FALSE,0.508196721311475,0.547770700636943,0.466216216216216,0.506993458426579,0.479166666666667,FALSE
"DOAS.IS",0,98,0.5,0.540302432610125,0.546052631578947,0.485245901639344,0.498360655737705,0.592356687898089,0.398648648648649,0.495502668273369,0.435424354243542,0.501639344262295,TRUE,FALSE,0.498360655737705,0.592356687898089,0.398648648648649,0.495502668273369,0.435424354243542,FALSE
"DOAS.IS",0,41,0.45,0.52575060267368,0.493421052631579,0.485245901639344,0.547540983606557,0.585987261146497,0.506756756756757,0.546372008951627,0.520833333333333,0.452459016393443,FALSE,FALSE,0.495081967213115,0.159235668789809,0.851351351351351,0.50529351007058,0.620689655172414,FALSE
